user_id,item_id,score,Source_id
1,1,0,0
1,2,1,0
1,20,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,1,0
1,10,0,0
1,17,0,0
1,18,0,0
1,12,1,0
1,13,0,0
1,14,0,0
1,16,1,0
2,1,1,0
2,2,1,0
2,3,1,0
2,4,1,0
2,5,1,0
2,6,0,0
2,7,1,0
2,8,1,0
2,9,1,0
2,10,0,0
2,17,1,0
2,11,1,0
2,18,1,0
2,12,1,0
2,19,1,0
2,13,1,0
2,14,1,0
2,15,1,0
2,16,1,0
3,1,1,0
3,2,1,0
3,3,1,0
3,4,1,0
3,6,1,0
3,7,1,0
3,8,1,0
3,9,1,0
3,10,1,0
3,17,1,0
3,18,1,0
3,12,1,0
3,19,1,0
3,13,1,0
3,14,1,0
3,15,1,0
3,16,0,0
4,1,1,0
4,2,1,0
4,3,1,0
4,4,1,0
4,5,1,0
4,6,1,0
4,7,1,0
4,8,1,0
4,9,1,0
4,10,1,0
4,17,1,0
4,11,1,0
4,18,1,0
4,12,1,0
4,19,1,0
4,13,0,0
4,14,1,0
4,15,1,0
4,16,1,0
5,1,1,0
5,2,1,0
5,3,1,0
5,4,1,0
5,5,1,0
5,6,0,0
5,7,1,0
5,8,1,0
5,9,1,0
5,10,1,0
5,17,1,0
5,11,1,0
5,18,1,0
5,12,1,0
5,13,1,0
5,14,0,0
5,15,1,0
5,16,1,0
6,1,1,0
6,2,1,0
6,3,1,0
6,4,1,0
6,5,1,0
6,6,0,0
6,7,1,0
6,8,1,0
6,9,1,0
6,10,1,0
6,17,0,0
6,11,1,0
6,12,1,0
6,13,0,0
6,14,0,0
6,15,1,0
6,16,1,0
7,1,1,0
7,2,1,0
7,20,1,0
7,3,1,0
7,4,1,0
7,5,1,0
7,6,1,0
7,7,1,0
7,8,1,0
7,9,1,0
7,10,1,0
7,17,1,0
7,11,1,0
7,18,1,0
7,12,1,0
7,19,1,0
7,13,1,0
7,14,1,0
7,15,1,0
7,16,1,0
8,1,1,0
8,2,1,0
8,3,1,0
8,4,1,0
8,6,1,0
8,7,1,0
8,8,1,0
8,9,1,0
8,10,1,0
8,17,1,0
8,11,1,0
8,18,1,0
8,12,1,0
8,13,1,0
8,14,1,0
8,15,1,0
8,16,1,0
9,1,0,0
9,2,1,0
9,20,0,0
9,3,1,0
9,4,1,0
9,6,1,0
9,7,1,0
9,8,1,0
9,9,1,0
9,10,1,0
9,17,1,0
9,11,1,0
9,12,1,0
9,13,1,0
9,14,1,0
9,16,1,0
10,1,1,0
10,2,0,0
10,3,1,0
10,4,1,0
10,6,1,0
10,7,1,0
10,8,1,0
10,9,1,0
10,10,1,0
10,12,1,0
10,13,1,0
10,14,1,0
10,15,1,0
10,16,0,0
11,1,1,0
11,2,1,0
11,4,0,0
11,5,0,0
11,6,1,0
11,7,1,0
11,8,1,0
11,9,1,0
11,10,0,0
11,11,0,0
11,12,0,0
11,13,1,0
11,14,0,0
11,15,1,0
11,16,0,0
12,1,1,0
12,2,1,0
12,3,1,0
12,4,1,0
12,5,1,0
12,6,1,0
12,7,1,0
12,8,0,0
12,9,1,0
12,10,0,0
12,17,1,0
12,11,1,0
12,12,1,0
12,13,0,0
12,14,0,0
12,15,1,0
12,16,1,0
13,1,1,0
13,2,0,0
13,20,0,0
13,4,1,0
13,6,1,0
13,7,1,0
13,8,1,0
13,9,0,0
13,10,0,0
13,17,0,0
13,11,1,0
13,12,1,0
13,13,1,0
13,14,1,0
13,16,0,0
14,1,1,0
14,2,1,0
14,3,1,0
14,4,1,0
14,5,1,0
14,6,1,0
14,7,1,0
14,8,1,0
14,9,1,0
14,10,1,0
14,17,1,0
14,11,1,0
14,18,1,0
14,12,1,0
14,13,1,0
14,14,1,0
14,15,1,0
14,16,1,0
15,1,1,0
15,2,1,0
15,3,1,0
15,4,1,0
15,5,1,0
15,6,1,0
15,7,1,0
15,8,1,0
15,9,1,0
15,10,1,0
15,17,1,0
15,11,1,0
15,18,1,0
15,12,1,0
15,13,1,0
15,14,1,0
15,15,1,0
15,16,1,0
16,1,1,0
16,2,1,0
16,3,1,0
16,4,1,0
16,6,0,0
16,7,1,0
16,8,1,0
16,9,1,0
16,10,1,0
16,12,1,0
16,19,1,0
16,13,1,0
16,14,0,0
16,15,1,0
16,16,0,0
17,1,1,0
17,2,1,0
17,20,1,0
17,3,1,0
17,4,1,0
17,5,1,0
17,6,1,0
17,7,1,0
17,8,1,0
17,9,1,0
17,10,1,0
17,17,1,0
17,11,1,0
17,18,1,0
17,12,1,0
17,19,1,0
17,13,1,0
17,14,1,0
17,15,1,0
17,16,1,0
18,1,0,0
18,2,1,0
18,20,0,0
18,4,1,0
18,6,0,0
18,7,1,0
18,8,1,0
18,9,1,0
18,10,0,0
18,11,1,0
18,12,1,0
18,13,0,0
18,14,0,0
18,16,1,0
19,1,1,0
19,2,1,0
19,3,1,0
19,4,0,0
19,6,1,0
19,7,1,0
19,8,1,0
19,9,1,0
19,10,1,0
19,12,1,0
19,13,0,0
19,14,1,0
19,15,1,0
19,16,0,0
20,1,1,0
20,2,1,0
20,3,1,0
20,4,1,0
20,6,0,0
20,7,1,0
20,8,1,0
20,9,1,0
20,10,1,0
20,17,1,0
20,11,1,0
20,12,1,0
20,19,1,0
20,13,0,0
20,14,1,0
20,15,1,0
20,16,1,0
21,1,0,0
21,2,1,0
21,3,1,0
21,4,1,0
21,6,1,0
21,7,1,0
21,8,1,0
21,9,0,0
21,10,0,0
21,11,0,0
21,18,0,0
21,12,1,0
21,13,0,0
21,14,0,0
21,16,0,0
22,1,1,0
22,2,1,0
22,4,1,0
22,5,1,0
22,6,1,0
22,7,1,0
22,8,1,0
22,9,1,0
22,10,1,0
22,17,1,0
22,11,1,0
22,12,1,0
22,13,1,0
22,14,1,0
22,15,1,0
22,16,1,0
23,1,1,0
23,2,1,0
23,20,0,0
23,4,0,0
23,5,1,0
23,6,1,0
23,7,1,0
23,8,0,0
23,9,1,0
23,10,1,0
23,17,0,0
23,11,1,0
23,12,0,0
23,13,1,0
23,14,0,0
23,16,1,0
24,1,1,0
24,2,1,0
24,3,1,0
24,4,1,0
24,5,1,0
24,6,1,0
24,7,1,0
24,8,1,0
24,9,1,0
24,10,1,0
24,17,1,0
24,11,1,0
24,18,1,0
24,12,1,0
24,13,0,0
24,14,1,0
24,15,1,0
24,16,1,0
25,1,1,0
25,2,1,0
25,3,1,0
25,4,1,0
25,5,1,0
25,6,0,0
25,7,1,0
25,8,1,0
25,9,1,0
25,10,1,0
25,17,0,0
25,11,1,0
25,12,1,0
25,13,1,0
25,14,1,0
25,15,1,0
25,16,1,0
26,1,1,0
26,2,1,0
26,4,1,0
26,6,0,0
26,7,1,0
26,8,1,0
26,9,1,0
26,10,0,0
26,17,1,0
26,11,1,0
26,12,1,0
26,13,1,0
26,14,0,0
26,15,1,0
26,16,1,0
27,1,1,0
27,2,1,0
27,20,0,0
27,4,0,0
27,5,0,0
27,6,0,0
27,7,1,0
27,8,1,0
27,9,1,0
27,10,1,0
27,17,0,0
27,11,0,0
27,21,0,0
27,18,0,0
27,12,1,0
27,13,1,0
27,14,1,0
27,15,0,0
27,16,1,0
28,1,1,0
28,2,1,0
28,4,1,0
28,5,1,0
28,6,0,0
28,7,1,0
28,8,1,0
28,9,1,0
28,10,0,0
28,17,1,0
28,11,1,0
28,12,1,0
28,19,1,0
28,13,1,0
28,14,1,0
28,15,1,0
28,16,1,0
29,1,1,0
29,2,1,0
29,3,1,0
29,4,1,0
29,5,0,0
29,6,1,0
29,7,1,0
29,8,0,0
29,9,0,0
29,10,0,0
29,12,1,0
29,13,1,0
29,14,1,0
29,16,0,0
30,1,1,0
30,2,1,0
30,4,1,0
30,5,1,0
30,6,1,0
30,7,1,0
30,8,1,0
30,9,1,0
30,10,1,0
30,17,1,0
30,11,1,0
30,18,1,0
30,12,1,0
30,13,0,0
30,14,1,0
30,16,1,0
31,1,1,0
31,2,1,0
31,3,1,0
31,4,1,0
31,6,1,0
31,7,1,0
31,8,0,0
31,9,1,0
31,10,0,0
31,18,1,0
31,12,1,0
31,19,1,0
31,13,1,0
31,14,1,0
31,16,1,0
32,1,1,0
32,2,1,0
32,4,0,0
32,6,0,0
32,7,1,0
32,8,1,0
32,9,1,0
32,10,0,0
32,11,1,0
32,18,1,0
32,12,1,0
32,13,1,0
32,14,0,0
32,16,0,0
33,1,0,0
33,2,0,0
33,4,0,0
33,5,1,0
33,6,0,0
33,7,0,0
33,8,1,0
33,9,1,0
33,10,0,0
33,11,1,0
33,18,1,0
33,12,1,0
33,13,0,0
33,14,0,0
33,16,0,0
34,1,1,0
34,2,1,0
34,3,1,0
34,4,1,0
34,5,0,0
34,6,1,0
34,7,1,0
34,8,0,0
34,9,1,0
34,10,1,0
34,17,0,0
34,11,1,0
34,18,1,0
34,12,1,0
34,13,1,0
34,14,1,0
34,15,1,0
34,16,1,0
35,1,1,0
35,2,1,0
35,3,1,0
35,4,1,0
35,5,1,0
35,6,0,0
35,7,1,0
35,8,1,0
35,9,1,0
35,10,0,0
35,17,1,0
35,11,1,0
35,12,1,0
35,13,1,0
35,14,1,0
35,15,1,0
35,16,1,0
36,1,1,0
36,2,1,0
36,3,1,0
36,4,1,0
36,6,0,0
36,7,1,0
36,8,1,0
36,9,1,0
36,10,1,0
36,11,1,0
36,12,1,0
36,19,1,0
36,13,1,0
36,14,1,0
36,16,1,0
37,1,0,0
37,2,1,0
37,3,1,0
37,4,1,0
37,5,1,0
37,6,1,0
37,7,1,0
37,8,1,0
37,9,1,0
37,10,1,0
37,17,1,0
